configuration_id,group,control,mode,max_wait_bars,tolerance,retrace_pct,return_percent,annualized_return_percent,final_balance,maximum_drawdown_percent,profit_factor,win_rate_percent,average_trade,exposure_percent,fees,trades,blocked_entries,ema_signals,confirmed_pullbacks,confirmation_rate_percent,timeout_count,cancelled_count,average_wait_bars,median_wait_bars,average_entry_improvement_percent,median_entry_improvement_percent,worst_entry_deterioration_percent,worse_entry_count,worse_entry_percent,retained_trades_percent,control_return_percent,control_maximum_drawdown_percent,control_profit_factor,control_trades,passes_primary_filter,profitable_walk_forward_windows,walk_forward_windows_better_than_control,compounded_walk_forward_return_percent,median_walk_forward_profit_factor,worst_walk_forward_return_percent,median_walk_forward_return_delta_percent,passes_success_criteria
LOW_TOUCH_CLOSE_ABOVE|wait=5|tol=-|retrace=-,adx_pullback,adx,LOW_TOUCH_CLOSE_ABOVE,5,,,3.906136718939115,2.532555774851608,1039.0613671893911,18.610332875040765,1.124253232750174,23.52941176470588,2.2977274817288977,5.577066269545793,36.19401735576313,17,29,138,46,33.33333333333333,81,11,2.9347826086956523,3.0,0.38899631277882,0.386635070682406,-0.540127753339023,4,23.52941176470588,23.61111111111111,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,2,3,7.103916546910027,0.8891405762181931,-11.560258309137055,8.724206131007476,False
LOW_TOUCH_CLOSE_ABOVE|wait=5|tol=-|retrace=-,atr_adx_pullback,atr_adx,LOW_TOUCH_CLOSE_ABOVE,5,,,3.906136718939115,2.532555774851608,1039.0613671893911,18.610332875040765,1.124253232750174,23.52941176470588,2.2977274817288977,5.577066269545793,36.19401735576313,17,29,138,46,33.33333333333333,81,11,2.9347826086956523,3.0,0.38899631277882,0.386635070682406,-0.540127753339023,4,23.52941176470588,25.0,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,False,2,2,7.103916546910027,0.8891405762181931,-11.560258309137055,-5.390436375145771,False
LOW_TOUCH_CLOSE_ABOVE|wait=8|tol=-|retrace=-,pullback,baseline,LOW_TOUCH_CLOSE_ABOVE,8,,,-10.242732210696534,-6.8102090406318645,897.5726778930347,34.87725756880832,0.9026266393564385,21.53846153846154,-1.5758049554917797,18.5331347728965,131.0502353753627,65,0,138,65,47.10144927536232,61,12,4.092307692307692,4,0.3821593990232042,0.3133887589259548,-1.5056894785094146,12,18.461538461538463,47.10144927536232,-53.786361983894245,62.371252606419006,0.6736592530646253,138,False,3,3,7.450508675010825,1.3793401672336254,-25.47253543276752,7.04239915631123,False
LOW_TOUCH_CLOSE_ABOVE|wait=8|tol=-|retrace=-,atr_pullback,atr,LOW_TOUCH_CLOSE_ABOVE,8,,,-1.587079739831813,-1.0387693083075522,984.1292026016819,31.182487874103586,0.9841413122491823,22.033898305084744,-0.26899656607319444,17.148175725986597,124.83150222102009,59,6,138,65,47.10144927536232,61,12,4.092307692307692,4,0.3968048856193084,0.34212722959318265,-1.5056894785094146,11,18.64406779661017,46.09375,-40.35102644737128,51.708882561148904,0.7623025578428135,128,False,3,3,15.822304171603507,1.3793401672336254,-22.268856286818345,3.412782150536348,False
LOW_TOUCH_CLOSE_ABOVE|wait=8|tol=-|retrace=-,adx_pullback,adx,LOW_TOUCH_CLOSE_ABOVE,8,,,-5.345652145291342,-3.5223217216439284,946.5434785470866,22.02620082975848,0.8899931705782572,24.137931034482758,-1.8433283259625357,9.731943410275502,59.04858681895924,29,36,138,65,47.10144927536232,61,12,4.092307692307692,4,0.35977312247546334,0.33145211860609897,-1.5056894785094146,9,31.03448275862069,40.27777777777778,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,2,3,-7.3759344878159165,0.5307948052423591,-18.347373188599327,3.683186587101841,False
LOW_TOUCH_CLOSE_ABOVE|wait=8|tol=-|retrace=-,atr_adx_pullback,atr_adx,LOW_TOUCH_CLOSE_ABOVE,8,,,-1.1894202976922885,-0.7779519330466722,988.1057970230771,18.602404725990503,0.9732593577391203,25.925925925925924,-0.44052603618233327,9.314966492926285,55.36450676827045,27,38,138,65,47.10144927536232,61,12,4.092307692307692,4,0.37699999242665677,0.3773040643839942,-1.5056894785094146,8,29.629629629629626,39.705882352941174,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,False,2,1,-3.308851467744267,0.5307948052423591,-14.762041339769926,-10.338826764200231,False
LOW_TOUCH|wait=2|tol=-|retrace=-,pullback,baseline,LOW_TOUCH,2,,,4.224376779085355,2.7374176994418242,1042.2437677908536,17.70246992945455,1.151113455585633,21.73913043478261,1.8366855561240627,4.944154877140729,48.68906770575576,23,0,138,23,16.666666666666664,113,2,1.5217391304347827,2,0.6898728049430674,0.35723482454292715,-0.540127753339023,5,21.73913043478261,16.666666666666664,-53.786361983894245,62.371252606419006,0.6736592530646253,138,False,2,3,11.273313445497756,0.44870655816953947,-6.349441653528208,13.59836783288995,False
LOW_TOUCH|wait=2|tol=-|retrace=-,atr_pullback,atr,LOW_TOUCH,2,,,5.244457636694051,3.3926193297950435,1052.4445763669405,16.896994879875905,1.194679474600063,23.809523809523807,2.497360779378114,4.668652271034996,44.363497222432656,21,2,138,23,16.666666666666664,113,2,1.5217391304347827,2,0.7046307239849966,0.35723482454292715,-0.540127753339023,5,23.809523809523807,16.40625,-40.35102644737128,51.708882561148904,0.7623025578428135,128,False,2,3,12.362384740680788,0.44870655816953947,-5.920398453048267,13.584404116907285,False
LOW_TOUCH|wait=2|tol=-|retrace=-,adx_pullback,adx,LOW_TOUCH,2,,,18.509720984718548,11.722216669876474,1185.0972098471855,10.06927064952206,2.716129980325222,36.36363636363637,16.827019077016892,2.9560685033507075,24.71783377884494,11,12,138,23,16.666666666666664,113,2,1.5217391304347827,2,1.1579927998117585,0.7338757569583748,-0.540127753339023,3,27.27272727272727,15.277777777777779,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,3,4,35.812167837123596,1.2955958887934103,-3.465641219661461,9.775900512594625,False
LOW_TOUCH|wait=2|tol=-|retrace=-,atr_adx_pullback,atr_adx,LOW_TOUCH,2,,,19.216963907581043,12.156948687275948,1192.1696390758104,9.532581580030557,2.906210042835935,40.0,19.21696390758108,2.941176470588235,22.311504656904486,10,13,138,23,16.666666666666664,113,2,1.5217391304347827,2,1.1731025862679227,0.5908625578118154,-0.540127753339023,3,30.0,14.705882352941178,-0.8169453236379354,38.5718781060893,0.9934681362662444,68,False,3,3,36.62266839136758,1.2955958887934103,-2.8895429764695564,1.5336715991001375,False
LOW_TOUCH|wait=3|tol=-|retrace=-,pullback,baseline,LOW_TOUCH,3,,,20.73937381465216,13.089725289812272,1207.3937381465216,28.86651707903974,1.287623059729359,23.809523809523807,4.937946146345742,10.46909903201787,105.23062920918103,42,0,138,42,30.434782608695656,93,3,2.1904761904761907,2.0,0.8514854443975314,0.47251746331343086,-0.540127753339023,6,14.285714285714285,30.434782608695656,-53.786361983894245,62.371252606419006,0.6736592530646253,138,False,2,3,35.04065981255848,0.5908874134984079,-15.92388317137386,16.59105141770489,False
LOW_TOUCH|wait=3|tol=-|retrace=-,atr_pullback,atr,LOW_TOUCH,3,,,24.653491542670213,15.469347951937461,1246.5349154267021,28.17030850955594,1.3524777488445976,23.684210526315788,6.487760932281644,9.60536113179449,98.14395122486249,38,4,138,42,30.434782608695656,93,3,2.1904761904761907,2.0,0.8502539681172545,0.44557403637085546,-0.540127753339023,6,15.789473684210526,29.6875,-40.35102644737128,51.708882561148904,0.7623025578428135,128,False,2,3,37.06333966947011,0.5908874134984079,-15.422133288624048,9.532729287755147,False
LOW_TOUCH|wait=3|tol=-|retrace=-,adx_pullback,adx,LOW_TOUCH,3,,,26.267553588552072,16.443052239215206,1262.6755358855207,24.136035368119853,1.7159563815819832,30.0,13.133776794276036,5.107967237527922,51.665312115099766,20,22,138,42,30.434782608695656,93,3,2.1904761904761907,2.0,1.1691213110042344,0.540697081842439,-0.540127753339023,3,15.0,27.77777777777778,-17.29566320602254,40.80885771074259,0.8606671668162691,72,False,3,3,46.24234236499707,1.540878573011871,-10.99072192742716,9.085785510301776,False
